id,pdf,image,clicks,impressions,text,url,spend_amount,spend_currency,created,ended
3365,data/2017-03/P(1)0006604.pdf,images/3365.png,103,3483,"Join the event, bring your friends, feel safe with us!
It's free! Organized on a donation basis.

Come and train with us —

https://www.meetup.com/BlaCk—Fist—SeIf—Defense—Project/ Free SeIf—defense

",https://www.meetup.com/BIack-Fist-SeIf-Defense-Project/,1326.59,RUB,2017-03-22T05:23:10-07:00,2017-03-29T05:23:10-07:00
3366,data/2017-03/P(1)0006606.pdf,images/3366.png,75,2545,"Join the event, bring your friends, feel safe with us!
It's free! Organized on a donation basis. https://www.meetup.com/Black-Fist-

SeIf-Defense-Proiect/ Free SeIf-defense class in NY —

",https://www.meetup.com/BIack-Fist-SeIf-Defense-Project/,1500.00,RUB,2017-03-28T06:33:17-07:00,2017-04-01T06:33:17-07:00
3367,data/2017-04/P(1)0006436.pdf,images/3367.png,86,1670,"Join the event, bring your friends, feel safe with us!

It's free! Organized on a donation basis.

Come and train with us _oin the event,
bring your friends, feel safe with us!

It's free! Organized on a donation basis.

Come and train with us
Class in NY

   
   
 

Free SeIf-defense
Free SeIf—defense class in NY

",https://www.facebook.com/events/1817427621853844/,1346.17,RUB,2017-04-13T05:12:34-07:00,2017-04-14T05:12:34-07:00
3368,data/2017-04/P(1)0006608.pdf,images/3368.png,152,2959,"Join the event, bring your friends, feel safe with us!
Don't miss the opportunity to train with our coach! You will enjoy it for sure.
It's free! Organized on a donation basis. Join the event, bring your friends,
feel safe with us!
Don't miss the opportunity to train with our coach! You will enjoy it for sure.
It's free! Organized on a donation basis. Free SeIf-Defense class in Lansing,

P Free SeIf—Defense class in Lansing, MI—

",https://www.facebook.com/events/144244932774129/,1690.00,RUB,2017-04-13T05:25:51-07:00,2017-04-22T05:25:51-07:00
3369,data/2017-02/P(1)0006438.pdf,images/3369.png,55,1274,"The second seIf-defense class Join the event, bring
your friends, feel safe with us!!! Self—defense classes

",https://www.facebook.com/events/694209204073106/,1459.74,RUB,2017-02-10T04:57:36-08:00,2017-02-11T09:00:00-08:00
3370,data/2017-02/P(1)0006358.pdf,images/3370.png,621,9952,"SeIf-Defense Project. Feel safe with us. Black Fist
",https://www.facebook.com/BIack-Fist-966468950153780/,4470.71,RUB,2017-02-01T03:43:13-08:00,
3371,data/2017-02/P(1)0006360.pdf,images/3371.png,476,5884,"SeIf-Defense Project. Feel safe with us.
",https://www.facebook.com/BIack-Fist-966468950153780/,2172.11,RUB,2017-02-10T05:00:19-08:00,
3372,data/2017-02/P(1)0001734.pdf,images/3372.png,198,4250,"The second seIf-defense class with —Joih the event, bring

your friends, feel safe with us!!! Self—defense classes with —

",https://www.facebook.com/events/694209204073106/,2999.12,RUB,2017-02-01T03:29:15-08:00,2017-02-11T15:29:15-08:00
3373,data/2017-02/P(1)0006440.pdf,images/3373.png,3,67,"The second seIf-defense class Join the event, bring
your friends, feel safe with us!!! Self—defense classes
",https://www.facebook.com/events/694209204073106/,51.32,RUB,2017-02-06T07:15:59-08:00,2017-02-11T15:29:15-08:00
3374,data/2017-02/P(1)0006442.pdf,images/3374.png,0,0,"The second seIf-defense class Join the event, bring
your friends, feel safe with us!!! Self—defense classes

",https://www.facebook.com/events/694209204073106/,0.00,USD,2017-02-06T23:48:54-08:00,2017-02-11T15:29:15-08:00
3375,data/2017-02/P(1)0006610.pdf,images/3375.png,5,116,"The second seIf-defense class—Join the event, bring
your friends, feel safe with us!!! Self—defense classes —

",https://www.facebook.com/events/694209204073106/,117.01,RUB,2017-02-07T00:05:39-08:00,2017-02-11T15:29:15-08:00
3376,data/2017-02/P(1)0006444.pdf,images/3376.png,2,89,"The second seIf-defense class oin the event, bring
your friends, feel safe with us!!! Self—defense classes

",https://www.facebook.com/events/694209204073106/,97.94,RUB,2017-02-07T23:35:08-08:00,2017-02-11T15:29:15-08:00
3377,data/2017-02/P(1)0006612.pdf,images/3377.png,0,16,"The second seIf-defense class Join the event brin
your friends, feel safe with us!!! Self—defense classes

",https://www.facebook.com/events/694209204073106/,44.10,RUB,2017-02-09T01:01:32-08:00,2017-02-11T15:29:15-08:00
3378,data/2017-01/P(1)0005943.pdf,images/3378.png,0,0,"Do you want to see top 5 girls who applied for a job at Facebook?
Hit the link https://www.facebook.com/1723444621280652/photos/a.1723447
5179470291073741827.1723444621280652/1723447757947005/?type=3&t
heater

",https://www.facebook.com/Melanie-Panther-1723444621280652/,0.00,USD,2017-01-26T04:29:45-08:00,2017-01-28T04:29:45-08:00
3379,data/2017-02/P(1)0001357.pdf,images/3379.png,0,0,"Get your daily dose of funny conservative memes! Nothing Left
",https://www.facebook.com/Nothing-Left-362365657452374/,0.00,USD,2017-02-08T01:16:09-08:00,
3380,data/2017-02/P(1)0006362.pdf,images/3380.png,163,2749,"Join us and get your daily dose of funny conservative memes!
",https://www.facebook.com/Nothing-Left-362365657452374/,2501.57,RUB,2017-02-08T03:05:04-08:00,
3381,data/2017-02/P(1)0006364.pdf,images/3381.png,20,488,"Finely selected conservative memes that make them cry again! Nothing Left
",https://www.facebook.com/Nothing-Left-362365657452374/,458.75,RUB,2017-02-09T01:49:21-08:00,
3382,data/2017-02/P(1)0006366.pdf,images/3382.png,0,40,"Finely selected conservative memes that make them cry again! Nothing Left
",https://www.facebook.com/Nothing-Left-362365657452374/,39.68,RUB,2017-02-09T01:49:21-08:00,
3383,data/2017-02/P(1)0006368.pdf,images/3383.png,0,0,"Finely selected conservative memes that make them cry again! Nothing Left
",https://www.facebook.com/Nothing-Left-362365657452374/,0.00,USD,2017-02-09T01:48:54-08:00,
3384,data/2017-02/P(1)0006370.pdf,images/3384.png,0,0,"Finely selected conservative memes that make them cry again! Nothing Left
",https://www.facebook.com/Nothing-Left-362365657452374/,0.00,USD,2017-02-09T01:48:24-08:00,
3385,data/2017-02/P(1)0006372.pdf,images/3385.png,0,0,"Are you tired of liberal propaganda and biased media sources? Hit like and
take your red pill!

",https://www.facebook.com/The-Red-PiIl-362365657452374/,0.00,USD,2017-02-07T04:20:56-08:00,
3386,data/2017-02/P(1)0006374.pdf,images/3386.png,0,0,"Revealing the uncomfortable truth and exposing the liberal media bias! Let's
get red pilled!

",https://www.facebook.com/The-Red-PiIl-362365657452374/,0.00,USD,2017-02-07T05:39:53-08:00,
3387,data/2017-02/P(1)0006376.pdf,images/3387.png,0,0,"Revealing the uncomfortable truth and supporting conservative ideals! Let's
get red pilled!

",https://www.facebook.com/The-Red-PiIl-362365657452374/,0.00,USD,2017-02-07T07:36:28-08:00,
3388,data/2017-02/P(1)0006378.pdf,,0,0,"Hey look it's Meryl Streep's Golden Globe speech here...
",https://www.facebook.com/The-Red-Pi||-362365657452374/,0.00,USD,2017-02-07T23:21:33-08:00,
3389,data/2017-01/P(1)0005945.pdf,images/3389.png,19,533,"Do you want to see top 5 girls who applied for a job at Facebook?
Hit the link https://www.facebook.com/659489547567007/photos/a.65949001

75669601073741828.659489547567007/659491490900146/?type=3&theate
r

",https://www.facebook.com/Melanie-B|ack-659489547567007/,10.00,USD,2017-01-27T01:54:00-08:00,2017-01-29T01:54:00-08:00
3390,data/2017-03/P(1)0005947.pdf,images/3390.png,2,26,"Support our Veterans! Veterans Come First
",https://www.facebook.comNeterans-Come-First-1757336424535312/,1.04,USD,2017-03-10T03:36:24-08:00,
3391,data/2017-03/P(1)0005949.pdf,images/3391.png,511,3957,"Support our Veterans! Veterans Come First
",https://www.facebook.comNeterans-Come-First-1757336424535312/,21.93,USD,2017-03-10T05:51:53-08:00,
3392,data/2017-03/P(1)0005951.pdf,images/3392.png,5,147,"Support our Veterans! Veterans Come First

",https://www.facebook.comNeterans-Come-First-1757336424535312/,2.36,USD,2017-03-10T01:29:58-08:00,
3393,data/2017-05/P(1)0005953.pdf,images/3393.png,50,955,"Our page is the living evidence of importance of police reform in America.
Watch The Police

",https://www.facebook.com/WatCh-the-Police-1095374457243609/,500.00,RUB,2017-05-18T05:59:54-07:00,
3394,data/2015-06/P(1)0005957.pdf,images/3394.png,0,0,"We speak for all fellow members of LGBT community across the nation.
Gender preference does not define you. Your spirit defines you.

",https://www.facebook.com/LGBT-United-839497472793277/,0.00,USD,2015-06-22T08:19:07-07:00,
3395,data/2016-05/P(1)0005959.pdf,images/3395.png,0,0,"First online player for ur browser! Listen everything for free! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T01:41:50-07:00,
3396,data/2016-05/P(1)0005961.pdf,images/3396.png,0,0,"First online player for ur browser! Listen everything for free! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T01:49:12-07:00,
3397,data/2016-05/P(1)0005963.pdf,images/3397.png,4,1060,"A tiny browser extension will help you to browse, listen and share any kind of
music! Free online music library! musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,354.55,RUB,2016-05-12T01:52:43-07:00,
3398,data/2016-05/P(1)0005965.pdf,images/3398.png,28,10198,"A tiny browser extension will help you to browse, listen and share any kind of
music! Free online music library! musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,2720.45,RUB,2016-05-13T00:04:16-07:00,
3399,data/2016-05/P(1)0005967.pdf,images/3399.png,0,0,"Free online player! Just add in ur browser and jump in the world of free music!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T01:42:14-07:00,
3400,data/2016-05/P(1)0005969.pdf,images/3400.png,0,0,"Free online player! Just add in ur browser and jump in the world of free music!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T01:49:12-07:00,
3401,data/2016-05/P(1)0005971.pdf,images/3401.png,0,0,"Free online player! Just add in ur browser and jump in the world of free music!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-13T00:04:16-07:00,
3402,data/2016-05/P(1)0005973.pdf,images/3402.png,0,0,"Free online player! Jump in the world of free music! Click and download for ur
browser musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T01:42:11-07:00,
3403,data/2016-05/P(1)0005975.pdf,images/3403.png,0,0,"Free online player! Jump in the world of free music! Click and download for ur
browser musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T01:49:12-07:00,
3404,data/2016-05/P(1)0005977.pdf,images/3404.png,0,0,"Free online player! Jump in the world of free music! Click and download for ur
browser musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-13T00:04:16-07:00,
3405,data/2016-05/P(1)0005979.pdf,images/3405.png,0,0,"Free online player! Jump in the world of free music! Click and download for ur
browser musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T01:42:06-07:00,
3406,data/2016-05/P(1)0005981.pdf,images/3406.png,0,0,"Free online player! Jump in the world of free music! Click and download for ur
browser musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T01:49:12-07:00,
3407,data/2016-05/P(1)0005983.pdf,images/3407.png,1,354,"Free online player! Jump in the world of free music! Click and download for ur
browser Unlimited, free and rapid app for you - listen music online on ur
Facebook! musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,65.43,RUB,2016-05-12T02:39:55-07:00,
3408,data/2016-05/P(1)0005985.pdf,images/3408.png,0,0,"Free online player! Jump in the world of free music! Click and download for ur
browser Unlimited, free and rapid app for you - listen music online on ur
Facebook! musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-13T00:04:16-07:00,
3409,data/2016-05/P(1)0005987.pdf,images/3409.png,0,0,"First online player for ur browser! Listen everything for free! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T01:41:55-07:00,
3410,data/2016-05/P(1)0005989.pdf,images/3410.png,2,481,"First online player for ur browser! Listen everything for free! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,152.42,RUB,2016-05-12T01:49:12-07:00,
3411,data/2016-05/P(1)0005991.pdf,images/3411.png,0,0,"First online player for ur browser! Listen everything for free! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-13T00:04:16-07:00,
3412,data/2016-05/P(1)0005993.pdf,images/3412.png,0,0,"Free online player! Just add in ur browser and jump in the world of free music!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T01:41:42-07:00,
3413,data/2016-05/P(1)0005995.pdf,images/3413.png,1,277,"Free online player! Just add in ur browser and jump in the world of free music!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T01:49:12-07:00,
3414,data/2016-05/P(1)0005997.pdf,images/3414.png,0,0,"Free online player! Just add in ur browser and jump in the world of free music!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-13T00:04:16-07:00,
3415,data/2016-05/P(1)0005999.pdf,images/3415.png,0,0,"Free music extension! Be online and listen anything u like! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T01:42:17-07:00,
3416,data/2016-05/P(1)0006001.pdf,images/3416.png,0,0,"Free music extension! Be online and listen anything u like! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T01:49:12-07:00,
3417,data/2016-05/P(1)0006003.pdf,images/3417.png,3,737,"Listen to your favorite music via “FaceMusic” absolutely legal and for free!
Free online music player! Download now! musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,443.83,RUB,2016-05-12T01:50:48-07:00,
3418,data/2016-05/P(1)0006005.pdf,images/3418.png,0,0,"Listen to your favorite music via “FaceMusic” absolutely legal and for free!
Free online music player! Download now! musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-13T00:04:16-07:00,
3419,data/2016-05/P(1)0006007.pdf,images/3419.png,0,0,"Free music extension! Be online and listen anything u like! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T01:42:01-07:00,
3420,data/2016-05/P(1)0006009.pdf,images/3420.png,0,0,"Free music extension! Be online and listen anything u like! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T01:49:12-07:00,
3421,data/2016-05/P(1)0006011.pdf,images/3421.png,1,404,"Only for Chrome users!
Any music via “FaceMusic” absolutely legal and for free! Free online music
library! Download!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T01:56:01-07:00,
3422,data/2016-05/P(1)0006013.pdf,images/3422.png,0,0,"Only for Chrome users!
Any music via “FaceMusic” absolutely legal and for free! Free online music
library! Download!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-13T00:04:16-07:00,
3423,data/2016-05/P(1)0006015.pdf,images/3423.png,0,0,"A tiny browser extension will help you to browse, listen and share any kind of
music! Free online music library! musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T02:01:04-07:00,
3424,data/2016-05/P(1)0006017.pdf,images/3424.png,0,0,"A tiny browser extension will help you to browse, listen and share any kind of
music! Free online music library! musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:21:55-07:00,
3425,data/2016-05/P(1)0006019.pdf,images/3425.png,0,0,"A tiny browser extension will help you to browse, listen and share any kind of
music! Free online music library! musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:25:50-07:00,
3426,data/2016-05/P(1)0006021.pdf,images/3426.png,0,0,"A tiny browser extension will help you to browse, listen and share any kind of
music! Free online music library! musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:28:24-07:00,
3427,data/2016-05/P(1)0006023.pdf,images/3427.png,0,160,"A tiny browser extension will help you to browse, listen and share any kind of
music! Free online music library! musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:28:43-07:00,
3428,data/2016-05/P(1)0006025.pdf,images/3428.png,0,0,"Free online player! Just add in ur browser and jump in the world of free music!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T02:01:07-07:00,
3429,data/2016-05/P(1)0006027.pdf,images/3429.png,0,0,"Free online player! Just add in ur browser and jump in the world of free music!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:21:55-07:00,
3430,data/2016-05/P(1)0006029.pdf,images/3430.png,0,0,"Free online player! Just add in ur browser and jump in the world of free music!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:25:50-07:00,
3431,data/2016-05/P(1)0006031.pdf,images/3431.png,0,0,"Free online player! Just add in ur browser and jump in the world of free music!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:28:24-07:00,
3432,data/2016-05/P(1)0006033.pdf,images/3432.png,0,221,"Free online player! Just add in ur browser and jump in the world of free music!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:28:43-07:00,
3433,data/2016-05/P(1)0006035.pdf,images/3433.png,0,0,"First online player for ur browser! Listen everything for free! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T02:01:09-07:00,
3434,data/2016-05/P(1)0006037.pdf,images/3434.png,0,0,"First online player for ur browser! Listen everything for free! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:21:55-07:00,
3435,data/2016-05/P(1)0006039.pdf,images/3435.png,0,0,"First online player for ur browser! Listen everything for free! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:25:50-07:00,
3436,data/2016-05/P(1)0006041.pdf,images/3436.png,0,0,"First online player for ur browser! Listen everything for free! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:28:24-07:00,
3437,data/2016-05/P(1)0006043.pdf,images/3437.png,0,0,"First online player for ur browser! Listen everything for free! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:28:43-07:00,
3438,data/2016-05/P(1)0006045.pdf,images/3438.png,1,251,"Only for Chrome users!
Any music via “FaceMusic” absolutely legal and for free! Download free
music player! musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:32:04-07:00,
3439,data/2016-05/P(1)0006047.pdf,images/3439.png,0,0,"Only for Chrome users!
Any music via “FaceMusic” absolutely legal and for free! Free online music
library! Download!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T02:01:07-07:00,
3440,data/2016-05/P(1)0006049.pdf,images/3440.png,0,0,"Only for Chrome users!
Any music via “FaceMusic” absolutely legal and for free! Free online music
library! Download!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:21:55-07:00,
3441,data/2016-05/P(1)0006051.pdf,images/3441.png,0,0,"Only for Chrome users!
Any music via “FaceMusic” absolutely legal and for free! Free online music
library! Download!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:25:50-07:00,
3442,data/2016-05/P(1)0006053.pdf,images/3442.png,0,0,"Only for Chrome users!
Any music via “FaceMusic” absolutely legal and for free! Free online music
library! Download!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:28:24-07:00,
3443,data/2016-05/P(1)0006055.pdf,images/3443.png,0,181,"Only for Chrome users!
Any music via “FaceMusic” absolutely legal and for free! Free online music
library! Download!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:28:43-07:00,
3444,data/2016-05/P(1)0006057.pdf,images/3444.png,0,0,"Free online player! Jump in the world of free music! Click and download for ur
browser musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T02:01:01-07:00,
3445,data/2016-05/P(1)0006059.pdf,images/3445.png,0,0,"Free online player! Jump in the world of free music! Click and download for ur
browser musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:21:55-07:00,
3446,data/2016-05/P(1)0006061.pdf,images/3446.png,0,0,"Free online player! Jump in the world of free music! Click and download for ur
browser musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:25:50-07:00,
3447,data/2016-05/P(1)0006063.pdf,images/3447.png,0,0,"Free online player! Jump in the world of free music! Click and download for ur
browser musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:28:24-07:00,
3448,data/2016-05/P(1)0006065.pdf,images/3448.png,0,0,"Free online player! Jump in the world of free music! Click and download for ur
browser musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:28:43-07:00,
3449,data/2016-05/P(1)0006067.pdf,images/3449.png,0,0,"Download and listen music for free. Unique browser extension! Download and
start listen! musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:38:57-07:00,
3450,data/2016-05/P(1)0006069.pdf,images/3450.png,1,320,"A tiny browser extension will help you to browse, listen and share any kind of
music! Free music. Anywhere. Download now musicfb.info FaceMusic Stop
A.|.

",https://musicfb.info/,164.25,RUB,2016-05-12T03:40:15-07:00,
3451,data/2016-05/P(1)0006071.pdf,images/3451.png,0,0,"Free online player! Just add in ur browser and jump in the world of free music!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T02:01:10-07:00,
3452,data/2016-05/P(1)0006073.pdf,images/3452.png,0,0,"Free online player! Just add in ur browser and jump in the world of free music!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:21:55-07:00,
3453,data/2016-05/P(1)0006075.pdf,images/3453.png,0,0,"Free online player! Just add in ur browser and jump in the world of free music!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:25:50-07:00,
3454,data/2016-05/P(1)0006077.pdf,images/3454.png,0,0,"Free online player! Just add in ur browser and jump in the world of free music!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:28:24-07:00,
3455,data/2016-05/P(1)0006079.pdf,images/3455.png,0,0,"Free online player! Just add in ur browser and jump in the world of free music!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:28:43-07:00,
3456,data/2016-05/P(1)0006081.pdf,images/3456.png,4,917,"Stop paying for music! First Facebook music service! Download now! Listen
legally and for free. Jump in! musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,394.81,RUB,2016-05-12T03:43:42-07:00,
3457,data/2016-05/P(1)0006083.pdf,images/3457.png,0,0,"Free online player! Jump in the world of free music! Click and download for ur
browser musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T02:01:03-07:00,
3458,data/2016-05/P(1)0006085.pdf,images/3458.png,0,0,"Free online player! Jump in the world of free music! Click and download for ur
browser musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:21:55-07:00,
3459,data/2016-05/P(1)0006087.pdf,images/3459.png,0,0,"Free online player! Jump in the world of free music! Click and download for ur
browser musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:25:50-07:00,
3460,data/2016-05/P(1)0006089.pdf,images/3460.png,0,0,"Free online player! Jump in the world of free music! Click and download for ur
browser musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:28:24-07:00,
3461,data/2016-05/P(1)0006091.pdf,images/3461.png,0,0,"Free online player! Jump in the world of free music! Click and download for ur
browser musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:28:43-07:00,
3462,data/2016-05/P(1)0006093.pdf,images/3462.png,4,1218,"Stop paying for music! Listen legally and for free. Download now! Free and
legal music service. Click to download! musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,341.88,RUB,2016-05-12T03:42:06-07:00,
3463,data/2016-05/P(1)0006095.pdf,images/3463.png,0,0,"Listen to your favorite music via “FaceMusic” absolutely legal and for free!
Free online music player! Download now! musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T02:01:08-07:00,
3464,data/2016-05/P(1)0006097.pdf,images/3464.png,0,0,"Listen to your favorite music via “FaceMusic” absolutely legal and for free!
Free online music player! Download now! musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:21:55-07:00,
3465,data/2016-05/P(1)0006099.pdf,images/3465.png,0,0,"Listen to your favorite music via “FaceMusic” absolutely legal and for free!
Free online music player! Download now! musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:25:50-07:00,
3466,data/2016-05/P(1)0006101.pdf,images/3466.png,0,0,"Listen to your favorite music via “FaceMusic” absolutely legal and for free!
Free online music player! Download now! musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:28:24-07:00,
3467,data/2016-05/P(1)0006103.pdf,images/3467.png,0,0,"Listen to your favorite music via “FaceMusic” absolutely legal and for free!
Free online music player! Download now! musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-12T03:28:43-07:00,
3468,data/2016-05/P(1)0006105.pdf,images/3468.png,1,426,"Be what you want to be with the music you like. “FaceMusic”. Free music
service! Download now! musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,50.91,RUB,2016-05-12T03:45:00-07:00,
3469,data/2016-05/P(1)0006107.pdf,images/3469.png,1,281,"Free music extension! Be online and listen anything u like! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-10T07:28:25-07:00,
3470,data/2016-05/P(1)0006109.pdf,images/3470.png,0,0,"Free music extension! Be online and listen anything u like! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-11T00:17:48-07:00,
3471,data/2016-05/P(1)0006111.pdf,images/3471.png,0,26,"Free music extension! Be online and listen anything u like! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-11T01:43:47-07:00,
3472,data/2016-05/P(1)0006113.pdf,images/3472.png,10,1737,"Free music extension! Be online and listen anything u like! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,989.05,RUB,2016-05-11T04:47:33-07:00,
3473,data/2016-05/P(1)0006115.pdf,images/3473.png,1,327,"First online player for ur browser! Listen everything for free! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-10T07:27:06-07:00,
3474,data/2016-05/P(1)0006117.pdf,images/3474.png,0,0,"First online player for ur browser! Listen everything for free! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-11T00:17:48-07:00,
3475,data/2016-05/P(1)0006119.pdf,images/3475.png,0,17,"First online player for ur browser! Listen everything for free! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-11T01:43:47-07:00,
3476,data/2016-05/P(1)0006121.pdf,images/3476.png,3,634,"First online player for ur browser! Listen everything for free! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,83.67,RUB,2016-05-11T04:47:33-07:00,
3477,data/2016-05/P(1)0006123.pdf,images/3477.png,2,1008,"First online player for ur Chrome browser! Download and listen everything for
free! Free online music library! Download! musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,176.87,RUB,2016-05-12T02:32:37-07:00,
